321713.13,Metal Parking Bumpers,,
321713.16,Plastic Parking Bumpers,,
321713.19,Precast Concrete Parking Bumpers,,
321713.23,Rubber Parking Bumpers,,
321713.26,Wood Parking Bumpers,,
321716,Manufactured Traffic-Calming Devices,,
321723,Pavement Markings,,
321723.13,Painted Pavement Markings,,
321723.23,Raised Pavement Markings,,
321723.33,Plastic Pavement Markings,,
321726,Tactile Warning Surfacing,,
321729,Pavement Embedded Warning Lights,,
321743,Pavement Snow Melting Systems,,
321800,Athletic and Recreational Surfacing,,
321813,Synthetic Grass Surfacing,,
321816,Synthetic Resilient Surfacing,,
321816.13,Playground Protective Surfacing,,
321823,Athletic Surfacing,,
321823.13,Baseball Field Surfacing,,
321823.16,Natural Baseball Field Surfacing,,
321823.19,Synthetic Baseball Field Surfacing,,
321823.23,Field Sport Surfacing,,
321823.26,Natural Field Sport Surfacing,,
,,,
121,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
321823.29,Synthetic Field Sport Surfacing,,
321823.33,Running Track Surfacing,,
321823.36,Natural Running Track Surfacing,,
321823.39,Synthetic Running Track Surfacing,,
321823.43,Recreational Court Surfacing,,
321823.53,Tennis Court Surfacing,,
321823.56,Natural Tennis Court Surfacing,,
321823.59,Synthetic Tennis Court Surfacing,,
321823.63,Equestrian Surfacing,,
323000,Site Improvements,,
323100,Fences and Gates,,
323111,Gate Operators,,
323113,Chain Link Fences and Gates,,
323113.23,Recreational Court Fences and Gates,,
323113.26,Tennis Court Fences and Gates,,
323113.29,Tennis Court Wind Breaker,,
323113.33,Chain Link Backstops,,
323113.53,High-Security Chain Link Fences and Gates,,
323116,Welded Wire Fences and Gates,,
323117,Expanded Metal Fences and Gates,,
323119,Decorative Metal Fences and Gates,,
323119.53,Decorative Metal Security Fences and Gates,,
323123,Plastic Fences and Gates,,
323126,Wire Fences and Gates,,
323126.11,Wire Fences with Wood Posts,,
323126.13,Wire Fences with Steel Posts,,
323129,Wood Fences and Gates,,
323132,Composite Fences and Gates,,
323153,Cattle Guards,,
323156,Wild Life Deterrent Fence,,
323200,Retaining Walls,,
323213,Cast-in-Place Concrete Retaining Walls,,
323216,Precast Concrete Retaining Walls,,
323219,Unit Masonry Retaining Walls,,
323223,Segmental Retaining Walls,,
323223.13,Segmental Concrete Unit Masonry Retaining Walls,,
323223.16,Manufactured Modular Walls,,
323226,Metal Crib Retaining Walls,,
323229,Timber Retaining Walls,,
323234,Reinforced Soil Retaining Walls,,
323236,Gabion Retaining Walls,,
323243,Soldier-Beam Retaining Walls,,
323253,Stone Retaining Walls,,
323300,Site Furnishings,,
323313,Site Bicycle Racks,,
323314,Site Bicycle Lockers,,
323323,Site Trash and Litter Receptacles,,
323333,Site Manufactured Planters,,
323343,Site Seating and Tables,,
323343.13,Site Seating,,
323343.53,Site Tables,,
,,,
122,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
323400,Fabricated Bridges,,
323413,Fabricated Pedestrian Bridges,,
323423,Fabricated Roadway Bridges,,
323433,Fabricated Railway Bridges,,
323500,Screening Devices,,
323513,Screens and Louvers,,
323516,Sound Barriers,,
323523,Fire Barriers,,
323526,Blast Barriers,,
323900,Manufactured Site Specialties,,
323913,Manufactured Metal Bollards,,
323913.11,Manufactured Metal Security Bollards,,
323916,Manufactured Fire Pits,,
323933,Artificial Rock Fabrications,,
327000,Wetlands,,
327100,Constructed Wetlands,,
327200,Wetlands Restoration,,
328000,Irrigation,,
328100,Irrigation Components,,
328113,Irrigation Intake Screens,,
328200,Irrigation Pumps,,
328400,Planting Irrigation,,
328413,Drip Irrigation,,
328423,Underground Sprinklers,,
328600,Agricultural Irrigation,,
329000,Planting,,
329100,Planting Preparation,,
329113,Soil Preparation,,
329113.13,Hydro-Punching,,
329113.16,Mulching,,
329113.19,Planting Soil Mixing,,
329113.23,Structural Soil Mixing,,
329113.26,Planting Beds,,
329116,Planting Soil Stabilization,,
329116.13,Blanket Planting Soil Stabilization,,
329116.16,Mat Planting Soil Stabilization,,
329116.19,Netting Planting Soil Stabilization,,
329119,Landscape Grading,,
329119.13,Topsoil Placement and Grading,,
329200,Turf and Grasses,,
329213,Hydro-Mulching,,
329216,Plugging,,
329219,Seeding,,
329219.13,Mechanical Seeding,,
329219.16,Hydraulic Seeding,,
329223,Sodding,,
329226,Sprigging,,
,,,
123,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
329226.13,Stolonizing,,
329300,Plants,,
329313,Ground Covers,,
329323,Plants and Bulbs,,
329333,Shrubs,,
329343,Trees,,
329393,Exterior Artificial Plants,,
329400,Planting Accessories,,
329413,Landscape Edging,,
329416,Landscape Timbers,,
329419,Landscape Surfacing,,
329433,Planters,,
329443,Tree Grates,,
329446,Tree Grids,,
329500,Exterior Planting Support Structures,,
329600,Transplanting,,
329613,Ground Cover Transplanting,,
329623,Plant and Bulb Transplanting,,
329633,Shrub Transplanting,,
329643,Tree Transplanting,,
330000,Utilities,,
330100,Operation and Maintenance of Utilities,,
330110,Operation and Maintenance of Water Utilities,,
330110.51,Water Utility Intake Cleaning and Maintenance,,
330110.52,Reservoir Maintenance,,
330110.53,Flushing of Water Utility Piping,,
330110.54,Cleaning of Water Utility Piping,,
330110.56,Cleaning of Water Utility Storage Tanks,,
330110.57,Disinfection of Water Supply Wells,,
330110.58,Disinfection of Water Utility Piping Systems,,
330110.59,Disinfection of Water Utility Storage Tanks,,
330110.81,Water Supply Well Abandonment,,
330110.91,Rehabilitation of Water Supply Wells,,
330110.92,Redevelopment of Water Supply Wells,,
330112,Inspection and Testing of Water Utilities,,
330112.11,Leakage Detection,,
330112.13,Electrical Continuity Testing,,
330130,Operation and Maintenance of Sewer Utilities,,
330130.11,Television Inspection of Sewers,,
330130.13,Dye Testing of Sewers,,
330130.16,Smoke Testing,,
330130.23,Pipe Bursting,,
330130.41,Cleaning of Sewers,,
330130.42,Cleaning of Manholes,,
330130.43,Removal of Protruding Service Connection,,
330130.44,Chemical Treatment of Roots in Sewer Lines,,
330130.61,Packer Injection Grouting,,
330130.72,Cured-in-place Pipe Lining,,
330130.73,Cured-in-Place Point Repair,,
330130.74,Cured-in-Place Lateral Lining,,
330130.77,Cured-in-Place Lateral Shortliners,,
,,,
124,,,
,,,
MasterFormat® 2016 - Numbers and Titles,April 2016,,
330130.79,Fold-and-Form Pipe Lining,,
330130.81,Manhole Rehabilitation,,
330130.82,Epoxy Lining for Concrete Manholes,,
330130.84,Manhole Inserts,,
330130.86,Manhole Rim Adjustment,,
330134,Operation and Maintenance of Onsite Wastewater Disposal Systems,,
330134.13,Septic Tank Solids Removal,,
330134.14,Septic Tank Maintenance,,
330134.19,Septic Tank Abandonment,,
330134.33,Maintenance of Onsite Sand Filters,,
330150,Operation and Maintenance of Hydrocarbon Utilities,,
330150.53,Cleaning of Hydrocarbon Conveyance Piping,,
330150.56,Cleaning of Hydrocarbon Storage Tanks,,
330150.73,Relining of Hydrocarbon Conveyance Piping,,
330150.76,Relining of Steel Hydrocarbon Storage Tanks,,
330150.81,Hydrocarbon Well Abandonment,,
330150.91,Rehabilitation of Hydrocarbon Wells,,
330160,Operation and Maintenance of Hydronic and Steam Energy Utilities,,
330170,Operation and Maintenance of Electrical Utilities,,
330170.51,Electrical Utility Visual Inspection,,
330170.52,Electrical Utility Thermographic Surveys,,
330170.53,Electrical Utility Insulation Testing,,
330170.54,Electrical Utility Insulating Oil/Fluid Analysis,,
330180,Operation and Maintenance of Communications Utilities,,
330180.51,Communication Utility Visual Inspection,,
330180.52,Communication Utility Thermographic Surveys,,
330500,Common Work Results for Utilities,,
330505,Buried Piping Installation,,
330505.11,Installing Bell-and-Spigot Joints,,
330505.13,Installing Push-on Joints,,
330505.15,Installing Butt-and-Strap Joints,,
330505.16,Installing Mechanical Joints,,
330505.18,Installing Restrained Joints,,
330505.19,Fusing Joints,,
330505.31,Hydrostatic Testing,,
330505.33,Infiltration and Exfiltration Testing,,
330505.36,Vacuum Testing,,
330505.41,Air Testing,,
330505.43,Mandrel Testing,,
330505.46,Lamp Testing,,
330507,Trenchless Installation of Utility Piping,,
330507.13,Utility Directional Drilling,,
330507.23,Utility Boring and Jacking,,
330507.24,Casing Piping for Utility Jacking,,
330507.33,Tunnelling,,
330507.36,Microtunnelling,,
330507.43,Utility Impact Moling,,
330507.53,Cable Trenching and Plowing,,
330509,Piping Specials for Utilities,,
330509.13,Couplings for Utility Piping,,
330509.23,Adapters for Utility Piping,,
330509.33,Thrust Restraint for Utility Piping,,
330509.43,Tappling Sleeves and Saddles for Utility Piping,,
330511,Aluminum Utility Pipe,,
,,,
125,,,
,,,
,MasterFormat® 2016 - Numbers and Titles,April 2016,
330512,,Brass Utility Pipe,
330516,,Cast-Iron Utility Pipe,
330517,,Copper Utility Pipe and Tubing,
330519,,Ductile-Iron Utility Pipe,
330521,,High-Alloy Nickel Utility Pipe and Tubing,
330523,,Stainless Steel Utility Pipe and Tubing,
,330523.13,Duplex and Super-Duplex Stainless Steel Utility Pipe,
,330523.23,300- and 400-Series Stainless Steel Utility Pipe,
,330523.33,Special-Fabrication Stainless Steel Utility Pipe and Tubing,
330524,,Steel Utility Pipe,
,330524.13,Steel Pipe and Tubing for Air and Gas Service,
,330524.23,Steel Pipe for Water Service,
,330524.26,Steel Pipe and Tubing for Utility Liquid Service,
,330524.33,Steel Pipe for Bulk Materials Conveyance,
330527,,Corrugated Metal Utility Pipe,
,330527.13,Corrugated Metal Culvert Pipe,
,330527.23,Corrugated Metal Slotted Pipe,
,330527.33,Corrugated Metal Culvert Arch Pipe,
330531,,Thermoplastic Utility Pipe,
,330531.11,Polyvinyl Chloride Gravity Sewer Pipe,
,330531.13,Polyvinyl Chloride Pressure Pipe,
,330531.16,Polyvinyl Chloride Pressure Pipe for Water Transmission and Distribution (AWWA,
,,C900 and AWWA C905),
33,531.19,Fusible Polyvinyl Chloride Pipe,
33,531.21,Ribbed Polyvinyl Chloride Gravity Pipe,
33,531.23,Dual-Wall Polyvinyl Chloride Profile Pipe,
33,531.26,Polyvinyl Chloride Sleeve Pipe,
33,531.27,Polyvinyl Chloride Perforated Drainage Pipe,
33,531.29,Polyvinyl Chloride Electrical Duct,
33,531.33,ABS Utility Pipe,
330533,,Polyethylene Utility Pipe,
33,533.13,"Corrugated-Wall, Smooth Interior HDPE Gravity Pipe",
33,533.23,Polyethylene Pressure Pipe and Tubing (AWWA C901 and AWWA C906),
33,533.33,"Corrugated, Perforated HDPE Drainage Pipe",
33,533.36,"Corrugated, Non-Perforated HDPE Drainage Pipe",
33,533.53,HDPE Gas Utility Pipe,
33,533.56,Medium-Density Polyethylene Gas Utility Pipe,
33,533.63,HDPE Communication Duct,
330536,,Fiberglass-Reinforced Plastic Utility Pipe,
33,536.13,"Fiberglass-Reinforced Plastic Pipe for Utility Air, Gas, and Odor Service",
33,536.23,Fiberglass-Reinforced Plastic Pipe for Utility Liquid Service,
33,536.33,Fiberglass-Reinforced Plastic Pipe for Electrical Service,
330537,,Centrifugally Cast Fiberglass-Reinforced Polymer Mortar Utility Pipe,
330539,,Concrete Pipe,
33,539.11,"Concrete Pressure Pipe, Steel-Cylinder Type (AWWA C300)",
33,539.13,"Prestressed Concrete Pressure Pipe, Steel-Cylinder Type (AWWA C301)",
33,539.16,"Reinforced Concrete Pressure Pipe, Non-cylinder Type (AWWA C302)",
33,539.17,"Concrete Pressure Pipe, Bar-Wrapped Steel-Cylinder Type (AWWA C303)",
33,539.23,Reinforced Concrete Low-Head Pressure Utility Pipe,
33,539.33,Non-Reinforced Concrete Sewer and Culvert Pipe,
33,539.36,Non-Reinforced Concrete Irrigation and Drainage Pipe,
33,539.41,Reinforced Concrete Pipe for Sewers and Culverts,
33,539.43,Perforated Concrete Utility Pipe,
33,539.46,Reinforced Concrete Elliptical Pipe for Sewers and Culverts,
33,539.49,Reinforced Concrete Box Sections for Sewers and Culverts,
,,,
126,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
330539.63,Concrete Pipe Closures,,
330539.66,Concrete Pipe Thrust Restraints,,
330539.69,Concrete Pipe Wall Fittings,,
330541,Vitrified Clay Utility Pipe,,
330543,Ceramic Drainage Tile,,
330546,Asbestos Cement Utility Pipe,,
330561,Concrete Manholes,,
330563,Concrete Vaults and Chambers,,
330566,Concrete Distribution Chambers,,
330569,Concrete Trenchways,,
330571,Cleanouts,,
330573,Polyethylene Manholes,,
330576,Fiberglass Manholes,,
330577,Fiberglass Metering Manholes,,
330581,Metallic Castings for Utility Structures,,
330583,Non-Metallic Accessories for Utility Structures,,
330593,Common Motor Requirements for Utilities,,
330596,Vibration and Seismic Controls for Utilities,,
330597,Identification and Signage for Utilities,,
330597.13,Signage for Utilities,,
330597.16,Markers for Utility Identification,,
330597.23,Underground Utility Warning Tape,,
330597.33,Utility Identification Flags,,
330600,Schedules for Utilities,,
330605,Schedules for Utility Piping,,
330610,Schedules for Water Utilities,,
330630,Schedules for Sanitray Sewerage Utiltiies,,
330640,Schedules for Stormwater Utilities,,
330640.13,Stormwater Drainage System Schedules,,
330650,Schedules for Hydrocarbon Utilities,,
330660,Schedules for Hydronic and Steam Energy Utilities,,
330670,Schedules for Electrical Utilities,,
330680,Schedules for Communications Utilities,,
330800,Commissioning of Utilities,,
330810,Commissioning of Water Utilities,,
330830,Commissioning of Sanitary Sewerage Utilities,,
330840,Commissioning of Stormwater Utilities,,
330850,Commissioning of Hydrocarbon Utilities,,
330860,Commissioning of Hydronic and Steam Energy Utilities,,
330870,Commissioning of Electrical Utilities,,
330880,Commissioning of Communications Utilities,,
330900,Instrumentation and Control for Utilities,,
330901,Utility Meter Registers,,
330901.13,Mechanical Registers,,
330901.23,Pulse Registers,,
330901.33,Encoder Registers,,
330902,Touch-based Utility Meter Reading Equipment,,
330903,Handheld Radio Frequency Utility Meter Reading Equipment,,
330904,Mobile Radio Frequency Utility Meter Reading Equipment,,
330905,Fixed-Network Radio Frequency Utility Meter Reading Equipment,,
330906,Satellite Radio Frequency Utility Meter Reading Equipment,,
,,,
127,,,
,,,
MasterFormat® 2016 - Numbers and Titles,April 2016,,
330907,Power Line Communication Utility Meter Reading Equipment,,
330908,Wireless Local Area Network Utility Meter Reading Equipment,,
330909,Meter Data Acquisition and Hosting Software,,
330910,Instrumentation and Control for Water Utilities,,
330930,Instrumentation and Control for Sanitary Sewerage Utilities,,
330940,Instrumentation and Control for Stormwater Utilities,,
330950,Instrumentation and Control for Hydrocarbon Utilities,,
330953,Leak Detection for Hydrocarbon Systems,,
330960,Instrumentation and Control for Hydronic and Steam Energy Utilities,,
330970,Instrumentation and Control for Electrical Utilities,,
330980,Instrumentation and Control for Communications Utilities,,
331000,Water Utilities,,
331100,Groundwater Sources,,
331111,Test Wells,,
331113,Potable Water Supply Wells,,
331116,Irrigation Wells,,
331119,Aquifer Recharging Wells,,
331133,Vertically Suspended Dry-Location Centrifugal Well Pumps,,
331136,Submersible Centrifugal Well Pumps,,
331139,Jet-Type Well Pumps,,
331153,Monitoring Wells,,
331200,Surface Water Sources,,
331211,Intake Structure Systems,,
331213,Intake Cribs,,
331216,Intake Drop and Riser Shafts,,
331231,"Reservoir Weight-tensioned, Defined Sump Floating Covers",,
331231.13,"Reservoir Weight-tensioned, Defined Sump Polyethylene-reinforced Floating",,
,Covers,,
331231.23,"Reservoir Weight-tensioned, Defined Sump Polypropylene-reinforced Floating",,
,Covers,,
331233,Reservoir Mechanically-tensioned Floating Covers,,
331233.13,Reservoir Mechanically-tensioned Polyethylene-reinforced Floating Covers,,
331233.23,Reservoir Mechanically-tensioned Polypropylene-reinforced Floating Covers,,
331236,Reservoir Short-term Floating Covers,,
331239,Reservoir Ball Floating Covers,,
331243,Floats for Reservoir Floating Covers,,
331246,Appurtenances for Reservoir Floating Covers,,
331253,Reservoir Flexible Baffle Curtains,,
331400,Water Utility Transmission and Distribution,,
331411,Water Utility Transmission Piping,,
331413,Public Water Utility Distribution Piping,,
331416,Site Water Utility Distribution Piping,,
331417,Site Water Utility Service Laterals,,
331419,Valves and Hydrants for Water Utility Service,,
